인허가번호,업소명,업종,업소주소,인허가관할기관
19970425084,(주)다농엘마트,기타식품판매업,"충청북도 청주시 흥덕구 백봉로 254, (봉명동,(1층))",충청북도 청주시 흥덕구
19990425237,롯데쇼핑(주)롯데마트청주점,기타식품판매업,"충청북도 청주시 흥덕구 풍산로 15, (가경동)",충청북도 청주시 흥덕구
20000425463,(주)GS리테일 봉명점,기타식품판매업,"충청북도 청주시 흥덕구 1순환로 576, (봉명동)",충청북도 청주시 흥덕구
20010425095,1004마트,기타식품판매업,"충청북도 청주시 흥덕구 옥산면 오송가락로 844, (외 1필지)",충청북도 청주시 흥덕구
20020425151,(주)금관유통,기타식품판매업,충청북도 청주시 흥덕구 강내면 태성탑연로 445,충청북도 청주시 흥덕구
20030425348,(주)천명유통,기타식품판매업,"충청북도 청주시 흥덕구 사운로 296, (운천동,외 1필지)",충청북도 청주시 흥덕구
20040425379,홈플러스(주)청주점,기타식품판매업,"충청북도 청주시 흥덕구 서부로 1291, (가경동,홈플러스청주가경점(1층))",충청북도 청주시 흥덕구
20050425449,할인마트의명가 서울유통,기타식품판매업,"충청북도 청주시 흥덕구 비하로 16, (비하동,(1층))",충청북도 청주시 흥덕구
20060425022,오송G마트,기타식품판매업,충청북도 청주시 흥덕구 오송읍 오송길 3,충청북도 청주시 흥덕구
20080425429,하모니마트,기타식품판매업,"충청북도 청주시 흥덕구 경산로 58-2, (가경동,(1층))",충청북도 청주시 흥덕구
20080425371,그랜드마트,기타식품판매업,충청북도 청주시 흥덕구 옥산면 청주역로 646-1,충청북도 청주시 흥덕구
20090425454,씨에스유통(주) 롯데슈퍼 복대점,기타식품판매업,"충청북도 청주시 흥덕구 진재로 90, (복대동,외 4필지(1층))",충청북도 청주시 흥덕구
20090425501,씨에스유통(주) 롯데슈퍼 강서점,기타식품판매업,"충청북도 청주시 흥덕구 서현동로 20, (강서동,(1층))",충청북도 청주시 흥덕구
20100425050,하모니마트,기타식품판매업,"충청북도 청주시 흥덕구 대신로 64, (복대동,(1층))",충청북도 청주시 흥덕구
20100425412,에이원마트(A1),기타식품판매업,"충청북도 청주시 흥덕구 가로수로1164번길 38, (강서동,외 3필지 (1층))",충청북도 청주시 흥덕구
20110425455,(주)드림마트,기타식품판매업,충청북도 청주시 흥덕구 오송읍 오송생명3로 65-18,충청북도 청주시 흥덕구
20120425388,현대백화점충청점,기타식품판매업,"충청북도 청주시 흥덕구 직지대로 308, (복대동, 현대백화점 충청점(지하1층))",충청북도 청주시 흥덕구
20120425625,대상(주)유통 청주점,기타식품판매업,"충청북도 청주시 흥덕구 덕암로113번길 13, (봉명동, (1층))",충청북도 청주시 흥덕구
20120425651,롯데쇼핑(주)롯데마트서청주점,기타식품판매업,"충청북도 청주시 흥덕구 2순환로 1004, 1층 (비하동)",충청북도 청주시 흥덕구
20120425089,강내농협 하나로마트,기타식품판매업,"충청북도 청주시 흥덕구 강내면 탑연월곡길 85-1, 1층",충청북도 청주시 흥덕구
20120425116,오송농협 하나로마트,기타식품판매업,충청북도 청주시 흥덕구 오송읍 오송생명로 206-7,충청북도 청주시 흥덕구
20130425150,홈마트,기타식품판매업,"충청북도 청주시 흥덕구 서현중로 31, (가경동, (1층))",충청북도 청주시 흥덕구
20130425342,(주)마트프렌즈,기타식품판매업,"충청북도 청주시 흥덕구 사직대로 14, (복대동, 금관빌딩(지하1층))",충청북도 청주시 흥덕구
20140425011,청주식자재마트,기타식품판매업,"충청북도 청주시 흥덕구 백봉로 255, 1층 (봉명동)",충청북도 청주시 흥덕구
20160425613,골드마트,기타식품판매업,"충청북도 청주시 흥덕구 가로수로1164번길 41-23, 1층 (강서동)",충청북도 청주시 흥덕구
20170425014,(주)주성마트,기타식품판매업,"충청북도 청주시 흥덕구 덕암로 39, 1층 (봉명동)",충청북도 청주시 흥덕구
20170425127,열린마트,기타식품판매업,"충청북도 청주시 흥덕구 사직대로 42-1, 2층 (복대동)",충청북도 청주시 흥덕구
20170425993,노브랜드 청주복대점,기타식품판매업,"충청북도 청주시 흥덕구 대농로 49, 에스와이스타몰 비동 1층 101호 (복대동)",충청북도 청주시 흥덕구
20180434700,플러스마트,기타식품판매업,"충청북도 청주시 흥덕구 송화로166번길 30, 1층 (송절동)",충청북도 청주시 흥덕구
20190434038,무심천유통,기타식품판매업,"충청북도 청주시 흥덕구 비하로9번길 31, 3동 1층 (비하동)",충청북도 청주시 흥덕구
20190434647,영마트,기타식품판매업,"충청북도 청주시 흥덕구 사운로324번길 9, 5동 1층 (신봉동)",충청북도 청주시 흥덕구
20190434686,주성마트,기타식품판매업,충청북도 청주시 흥덕구 옥산면 오송가락로 1071,충청북도 청주시 흥덕구
20190434764,NC청주점,기타식품판매업,"충청북도 청주시 흥덕구 2순환로 1233, 드림플러스 지하1층 (가경동)",충청북도 청주시 흥덕구
20200434596,장보고마트,기타식품판매업,"충청북도 청주시 흥덕구 죽천로118번길 22, 1층 (복대동)",충청북도 청주시 흥덕구
20080429226,미래유통,집단급식소식품판매업,"충청북도 청주시 청원구 토성로142번길 48, (정하동)",충청북도 청주시 청원구
20080429243,천일유통,집단급식소식품판매업,충청북도 청주시 청원구 오창읍 오창시내4길 8,충청북도 청주시 청원구
20080429249,로하스푸드 주식회사,집단급식소식품판매업,충청북도 청주시 청원구 북이면 장양길 90-41,충청북도 청주시 청원구
20080429381,부양유통,집단급식소식품판매업,충청북도 청주시 청원구 내수읍 마산5길 25-16,충청북도 청주시 청원구
20090429154,진그린푸드(주),집단급식소식품판매업,"충청북도 청주시 청원구 사천로152번길 61, (사천동, 1층)",충청북도 청주시 청원구
20090429265,오창농협청주친환경농산물유통센터,집단급식소식품판매업,충청북도 청주시 청원구 오창읍 오창대로 139,충청북도 청주시 청원구
20090429351,(주)그린하우스,집단급식소식품판매업,충청북도 청주시 청원구 북이면 용계내추로 154,충청북도 청주시 청원구
20130425457,(주)함께하는유래,집단급식소식품판매업,"충청북도 청주시 청원구 사뜸로52번길 12, 2층 202호 (율량동, 율량대창4차아파트상가)",충청북도 청주시 청원구
20150429064,빛고을급식,집단급식소식품판매업,"충청북도 청주시 청원구 오동로 84, 1동 1층 (오동동)",충청북도 청주시 청원구
20150429078,더좋은유통,집단급식소식품판매업,"충청북도 청주시 청원구 외평로 17, (외남동, 1층)",충청북도 청주시 청원구
20150429346,주식회사해림,집단급식소식품판매업,충청북도 청주시 청원구 내수읍 마산1길 58,충청북도 청주시 청원구
20170429360,"네이버푸드, 푸른촌",집단급식소식품판매업,"충청북도 청주시 청원구 교서로 158, 1층 (우암동)",충청북도 청주시 청원구
20180438524,농업회사법인대파농산(주),집단급식소식품판매업,"충청북도 청주시 청원구 오창읍 오창제방길 507, 부1동 1층",충청북도 청주시 청원구
20180438544,푸챔,집단급식소식품판매업,"충청북도 청주시 청원구 내수읍 내수학평길 9, 선우빌 1층",충청북도 청주시 청원구
20180430389,(주)신일푸드,집단급식소식품판매업,"충청북도 청주시 청원구 오창읍 중신1길 4, 1동",충청북도 청주시 청원구
20190438090,자연푸드,집단급식소식품판매업,"충청북도 청주시 청원구 내수읍 내수학평길 57, 1층",충청북도 청주시 청원구
20190438654,흙살림푸드,집단급식소식품판매업,"충청북도 청주시 청원구 북이면 대율다락말길 93-13, 농산물가공공장",충청북도 청주시 청원구
20190438676,(주)해림푸드,집단급식소식품판매업,"충청북도 청주시 청원구 내수읍 풍정2길 18, 1층",충청북도 청주시 청원구
20190438814,미앤미F&S,집단급식소식품판매업,"충청북도 청주시 청원구 오창읍 중부로 590-1, 1층",충청북도 청주시 청원구
20190438851,주식회사 제이와이식자재,집단급식소식품판매업,"충청북도 청주시 청원구 북이면 대율내추길 21, 가동 1층",충청북도 청주시 청원구
20200438210,(주)씨푸드,집단급식소식품판매업,충청북도 청주시 청원구 오창읍 신평중신1길 213,충청북도 청주시 청원구
20020429070,국제제과(주),유통전문판매업,충청북도 청주시 청원구 오창읍 과학산업3로 188,충청북도 청주시 청원구
20020429115,(주)엄마사랑,유통전문판매업,충청북도 청주시 청원구 오창읍 양청송대길 95,충청북도 청주시 청원구
20030429312,(주)씨비엔바이오텍,유통전문판매업,충청북도 청주시 청원구 오창읍 양청송대길 73,충청북도 청주시 청원구
20040429302,(주)네추럴에프앤피,유통전문판매업,충청북도 청주시 청원구 오창읍 양청송대길 39,충청북도 청주시 청원구
20040429461,주식회사 노바렉스,유통전문판매업,충청북도 청주시 청원구 오창읍 각리1길 94,충청북도 청주시 청원구
20060429055,(주)아하식품,유통전문판매업,충청북도 청주시 청원구 북이면 대율내추길 44,충청북도 청주시 청원구
20060429472,(주)녹십자,유통전문판매업,충청북도 청주시 청원구 오창읍 과학산업2로 586,충청북도 청주시 청원구
20070417288,(주)길성이,유통전문판매업,"충청북도 청주시 청원구 내수읍 초정약수로 484, 1동 1~2층",충청북도 청주시 청원구
20110429159,농업회사법인 흙살림푸드 주식회사,유통전문판매업,충청북도 청주시 청원구 북이면 팔결신대로 427,충청북도 청주시 청원구
20120429028,오창농협청주친환경농산물유통센터,유통전문판매업,"충청북도 청주시 청원구 오창읍 팔결로 704, 2층",충청북도 청주시 청원구
20120429044,(주)다시만난사람들,유통전문판매업,충청북도 청주시 청원구 내수읍 내수로 124-26,충청북도 청주시 청원구
20120429058,로하스푸드(주),유통전문판매업,충청북도 청주시 청원구 북이면 장양길 90-41,충청북도 청주시 청원구
20120429141,주식회사액트플러스,유통전문판매업,충청북도 청주시 청원구 북이면 신대석성로 120,충청북도 청주시 청원구
20120429147,(주)휴럼,유통전문판매업,"충청북도 청주시 청원구 오창읍 연구단지로 40, 생산동 101호 (충북테크노파크)",충청북도 청주시 청원구
20120429328,농업회사법인 자연드림(주),유통전문판매업,"충청북도 청주시 청원구 오창읍 연구단지로 76, 419호 (충북테크노파크 미래융합관)",충청북도 청주시 청원구
20120425542,(주)델리퀸,유통전문판매업,"충청북도 청주시 청원구 오창읍 중부로 1555, 1층",충청북도 청주시 청원구
20150429126,선유통,유통전문판매업,충청북도 청주시 청원구 북이면 토성1길 62-25,충청북도 청주시 청원구
20150429436,(주)팜스코푸드,유통전문판매업,"충청북도 청주시 청원구 북이면 내둔길 27, (2동)",충청북도 청주시 청원구
20150442089,어깨동무 협동조합,유통전문판매업,"충청북도 청주시 청원구 무심동로 636, 3층 (내덕동)",충청북도 청주시 청원구
20150442029,주식회사 하람,유통전문판매업,충청북도 청주시 청원구 오창읍 두릉유리로 51-6,충청북도 청주시 청원구
20160429403,농업회사법인 자연을벗삼아(주),유통전문판매업,"충청북도 청주시 청원구 오창읍 오창시내3길 13, 1층",충청북도 청주시 청원구
20160429691,농업회사법인다비치농산(주),유통전문판매업,"충청북도 청주시 청원구 오창읍 중심상업로 14, 1층 106호 (대운프라자)",충청북도 청주시 청원구
20170445356,대성FS,유통전문판매업,"충청북도 청주시 청원구 오창읍 복현1길 20-8, 1,2층",충청북도 청주시 청원구
20180438001,제이씨엘바이오,유통전문판매업,"충청북도 청주시 청원구 오창읍 양청3길 3, 2층 201호",충청북도 청주시 청원구
20180438103,부부리블루베리,유통전문판매업,"충청북도 청주시 청원구 오창읍 탑기암길 28-7, 영푸드홀딩스, 1층, 2층일부",충청북도 청주시 청원구
20180438121,삼산농원,유통전문판매업,"충청북도 청주시 청원구 교서로 190, 1층 (우암동)",충청북도 청주시 청원구
20180438184,충청곤충산업협동조합,유통전문판매업,"충청북도 청주시 청원구 교서로 109-2, 2층 (우암동)",충청북도 청주시 청원구
20180438217,오디You&멀리커피,유통전문판매업,"충청북도 청주시 청원구 외남로69번길 63, 1층 (외남동)",충청북도 청주시 청원구
20180438272,공항딸기유통,유통전문판매업,"충청북도 청주시 청원구 북이면 장양2길 93, A,B동 1층",충청북도 청주시 청원구
20190438004,조에라이프엘림영농조합법인,유통전문판매업,"충청북도 청주시 청원구 공항로150번길 76-6, 1층 (율량동)",충청북도 청주시 청원구
20190438010,청원생명발효가공,유통전문판매업,"충청북도 청주시 청원구 내수읍 세교2길 106, 1층",충청북도 청주시 청원구
20190438264,제이에이치컴퍼니,유통전문판매업,"충청북도 청주시 청원구 오창읍 중신길 6, 2층 201호",충청북도 청주시 청원구
20190438435,리버베리,유통전문판매업,"충청북도 청주시 청원구 율봉로159번길 73-1, 2층 216호 (율량동)",충청북도 청주시 청원구
20190438450,몸엔용바이오 농업회사법인(주),유통전문판매업,"충청북도 청주시 청원구 북이면 석성한천길 35-177, 1층",충청북도 청주시 청원구
20190438677,주식회사 대호,유통전문판매업,"충청북도 청주시 청원구 오창읍 원리여천길 34, 1층",충청북도 청주시 청원구
20190438782,한상황,유통전문판매업,"충청북도 청주시 청원구 율봉로 14, 지하1층 (사천동)",충청북도 청주시 청원구
20200438019,피엔에이바이오,유통전문판매업,"충청북도 청주시 청원구 오창읍 오창중앙로 27, 207(일부)호 (코아루아파트)",충청북도 청주시 청원구
20200438060,(주)여울에프에스,유통전문판매업,충청북도 청주시 청원구 오창읍 모정길 21,충청북도 청주시 청원구
20200438067,조은콩식품,유통전문판매업,충청북도 청주시 청원구 내수읍 내수제방길 8,충청북도 청주시 청원구
20200438112,봄나래,유통전문판매업,"충청북도 청주시 청원구 율봉로159번길 73-1, 210호 (율량동)",충청북도 청주시 청원구
20200438179,내수농업협동조합,유통전문판매업,"충청북도 청주시 청원구 내수읍 풍정길 27, 1,2층",충청북도 청주시 청원구
20200438295,빛고을급식,유통전문판매업,"충청북도 청주시 청원구 오동로 84, 1동 (오동동)",충청북도 청주시 청원구
20200438355,더푸름,유통전문판매업,"충청북도 청주시 청원구 오창읍 중신길 6, 1층 (일부)호",충청북도 청주시 청원구
19960429166,무심천유통,기타식품판매업,"충청북도 청주시 청원구 내덕로7번길 41, (내덕동)",충청북도 청주시 청원구
19980429102,롯데쇼핑(주)롯데슈퍼율량점,기타식품판매업,"충청북도 청주시 청원구 율봉로 169, (율량동)",충청북도 청주시 청원구
20010429090,대농마트,기타식품판매업,충청북도 청주시 청원구 오창읍 화복로 433-3,충청북도 청주시 청원구
20010429238,홈마트,기타식품판매업,충청북도 청주시 청원구 내수읍 청암로 56,충청북도 청주시 청원구
20030429180,그린프라자,기타식품판매업,"충청북도 청주시 청원구 율봉로94번길 9, (율량동)",충청북도 청주시 청원구
20030429021,1004마트,기타식품판매업,충청북도 청주시 청원구 내수읍 내수로 704,충청북도 청주시 청원구
20030429333,내수농협하나로마트,기타식품판매업,충청북도 청주시 청원구 내수읍 마산1길 72,충청북도 청주시 청원구
20060429124,홈플러스주식회사동청주점,기타식품판매업,"충청북도 청주시 청원구 충청대로 114, (율량동)",충청북도 청주시 청원구
20060429152,발해유통(주),기타식품판매업,충청북도 청주시 청원구 오창읍 과학산업5로 108-15,충청북도 청주시 청원구
20070429012,(주)지에스리테일 GS수퍼 청주율량점,기타식품판매업,"충청북도 청주시 청원구 율봉로 131, (율량동,(1층))",충청북도 청주시 청원구
20070429425,그린마트,기타식품판매업,"충청북도 청주시 청원구 내수읍 내수로 636, 1층",충청북도 청주시 청원구
20080429007,(주)농협충북유통하나로율량점,기타식품판매업,"충청북도 청주시 청원구 사뜸로61번길 52-1, (율량동,(1층))",충청북도 청주시 청원구
20080429258,홈플러스(주)오창점,기타식품판매업,"충청북도 청주시 청원구 오창읍 중심상업1로 8-11, (홈플러스 오창점 지하1층)",충청북도 청주시 청원구
20110429047,1004마트블랙마켓율량점,기타식품판매업,"충청북도 청주시 청원구 사뜸로 4, (내덕동,(1층))",충청북도 청주시 청원구
20140429155,청주할인마트,기타식품판매업,"충청북도 청주시 청원구 주성로233번길 16-28, (주중동, 1층)",충청북도 청주시 청원구
20140429059,다농마트,기타식품판매업,충청북도 청주시 청원구 오창읍 중심상업1로 72,충청북도 청주시 청원구
20140429326,(주)이마트에브리데이충북오창점,기타식품판매업,"충청북도 청주시 청원구 오창읍 과학산업3로 202-3, (1~2)",충청북도 청주시 청원구
20150429280,하모니마트(청원점),기타식품판매업,"충청북도 청주시 청원구 오창읍 주성1길 18-6, 1층",충청북도 청주시 청원구
20150429524,주공할인마트,기타식품판매업,"충청북도 청주시 청원구 율량로 16, 1~2층 (주중동)",충청북도 청주시 청원구
20150429525,GS수퍼마켓주성점,기타식품판매업,"충청북도 청주시 청원구 주성로279번길 17, 101호 (주성동)",충청북도 청주시 청원구
20160429320,(주)오창태전마트,기타식품판매업,충청북도 청주시 청원구 오창읍 공항로 1029,충청북도 청주시 청원구
20160429481,오창농협 하나로마트,기타식품판매업,충청북도 청주시 청원구 오창읍 양청송대길 240,충청북도 청주시 청원구
20160429695,홈마트사천점,기타식품판매업,"충청북도 청주시 청원구 율봉로 54, 1층 (사천동)",충청북도 청주시 청원구
20170429043,동아식자재마트,기타식품판매업,"충청북도 청주시 청원구 율봉로94번길 34, 1층 (율량동)",충청북도 청주시 청원구
20170429229,노브랜드청주사천점,기타식품판매업,"충청북도 청주시 청원구 새터로 182, 1~2층 (사천동)",충청북도 청주시 청원구
20180438104,K마트오창점,기타식품판매업,"충청북도 청주시 청원구 오창읍 구룡4길 18-4, 1층",충청북도 청주시 청원구
20190438200,우성마트,기타식품판매업,"충청북도 청주시 청원구 향군로 106, 1층 (우암동)",충청북도 청주시 청원구
20190438298,크로바할인마트,기타식품판매업,"충청북도 청주시 청원구 주성로 97, 1층 (율량동)",충청북도 청주시 청원구
20190438452,(주)오창할인마트,기타식품판매업,"충청북도 청주시 청원구 오창읍 공항로 1033-23, 지하1층",충청북도 청주시 청원구
20190438590,주식회사 마이,기타식품판매업,충청북도 청주시 청원구 오창읍 중심상업로 66-5,충청북도 청주시 청원구
20190438663,1004마트,기타식품판매업,"충청북도 청주시 청원구 중앙로 207, 1층 (내덕동)",충청북도 청주시 청원구
20190438701,(주)코러스미트,기타식품판매업,"충청북도 청주시 청원구 오창읍 중심상업1로 8-34, 1층",충청북도 청주시 청원구
20200438172,자연애마트,기타식품판매업,"충청북도 청주시 청원구 안덕벌로 64-1, 1층 (내덕동)",충청북도 청주시 청원구
20200438262,장보고마트,기타식품판매업,"충청북도 청주시 청원구 주성로 230, 1층 (율량동)",충청북도 청주시 청원구
20080421146,대성NHF,집단급식소식품판매업,"충청북도 청주시 서원구 대림로421번길 34-19, (죽림동, (1층))",충청북도 청주시 서원구
20080421220,청솔상회,집단급식소식품판매업,"충청북도 청주시 서원구 수곡로27번길 20, (수곡동,(1층))",충청북도 청주시 서원구
20080421241,대진유통,집단급식소식품판매업,"충청북도 청주시 서원구 천석로35번길 42, (사창동,(1층))",충청북도 청주시 서원구
20080421332,(주)청주특판,집단급식소식품판매업,"충청북도 청주시 서원구 성화로40번길 8, (성화동,(1층))",충청북도 청주시 서원구
20080421140,한국씨엔에프,집단급식소식품판매업,"충청북도 청주시 서원구 남이면 남석로 463, 1층",충청북도 청주시 서원구
20080425286,영농조합법인푸드글로리,집단급식소식품판매업,"충청북도 청주시 서원구 2순환로1814번길 68-1, 1층 (장성동)",충청북도 청주시 서원구
20080417307,평남유통,집단급식소식품판매업,"충청북도 청주시 서원구 청남로1887번길 29, 1층 (미평동)",충청북도 청주시 서원구
20090421246,명성FS,집단급식소식품판매업,"충청북도 청주시 서원구 흥덕로 34-1, (사직동,(1층))",충청북도 청주시 서원구
20100421373,(주)성운에프에스,집단급식소식품판매업,"충청북도 청주시 서원구 2순환로1814번길 81, (장성동, (1,2층))",충청북도 청주시 서원구
20110421131,농업회사법인 청원씨엔에프(주),집단급식소식품판매업,충청북도 청주시 서원구 남이면 석실5길 40,충청북도 청주시 서원구
20120421309,원푸드,집단급식소식품판매업,"충청북도 청주시 서원구 성화로40번길 8, (성화동, (1층))",충청북도 청주시 서원구
20120425483,드림푸드,집단급식소식품판매업,"충청북도 청주시 서원구 2순환로1814번길 68, 1층 (장성동)",충청북도 청주시 서원구
20160421291,남돈유통,집단급식소식품판매업,"충청북도 청주시 서원구 남이면 청남로 1221, 1층",충청북도 청주시 서원구
20170421166,주식회사 더웰상사,집단급식소식품판매업,"충청북도 청주시 서원구 남이면 대림로 324-6, 지하1층",충청북도 청주시 서원구
20180430211,참사랑베이커리,집단급식소식품판매업,"충청북도 청주시 서원구 1순환로 1104, 1층 (분평동)",충청북도 청주시 서원구
20180430275,서울상회,집단급식소식품판매업,"충청북도 청주시 서원구 남이면 양촌1길 34-16, 1층",충청북도 청주시 서원구
20180430276,주식회사 청원오가닉,집단급식소식품판매업,"충청북도 청주시 서원구 남이면 남석로 104-19, 1층",충청북도 청주시 서원구
20190430038,가우리,집단급식소식품판매업,"충청북도 청주시 서원구 2순환로1814번길 81, 1,2층 일부호 (장성동)",충청북도 청주시 서원구
20190430618,달콤베리,집단급식소식품판매업,"충청북도 청주시 서원구 성봉로 226-19, 1층 (개신동)",충청북도 청주시 서원구
20200430074,아임푸드,집단급식소식품판매업,"충청북도 청주시 서원구 내수동로108번길 40, 4층 (사창동)",충청북도 청주시 서원구
20200430088,아이랑,집단급식소식품판매업,"충청북도 청주시 서원구 남이면 남석로 463, 2층",충청북도 청주시 서원구
19990421166,(주)보성식품,유통전문판매업,충청북도 청주시 서원구 남이면 남이외천길 39-14,충청북도 청주시 서원구
20060421291,미화합동판매(주),유통전문판매업,"충청북도 청주시 서원구 궁뜰로62번길 3, 1층 (장성동)",충청북도 청주시 서원구
20060421354,영남물엿,유통전문판매업,"충청북도 청주시 서원구 산미로 25, (미평동,(1층))",충청북도 청주시 서원구
20110421199,(주)상수허브랜드,유통전문판매업,충청북도 청주시 서원구 남이면 부용외천길 18,충청북도 청주시 서원구
20110425180,대도실업,유통전문판매업,"충청북도 청주시 서원구 남이면 가마3길 18, 1층 (주1동)",충청북도 청주시 서원구
20120445222,(주)지엘모아,유통전문판매업,"충청북도 청주시 서원구 무심서로 377-3, 2층 (모충동, 서원대학교 산학협력관 202호)",충청북도 청주시 서원구
20130421419,주식회사춤추는북카페,유통전문판매업,"충청북도 청주시 서원구 1순환로 717, (사창동, (2층))",충청북도 청주시 서원구
20140421170,CM푸드,유통전문판매업,"충청북도 청주시 서원구 가장로355번길 105, 2층 (장암동)",충청북도 청주시 서원구
20140421109,농업회사법인유한회사광복,유통전문판매업,"충청북도 청주시 서원구 남이면 연청로 1365, 2층 (3동)",충청북도 청주시 서원구
20140421108,농업회사법인 주식회사 청그루,유통전문판매업,"충청북도 청주시 서원구 남이면 연청로 1365, 2층 (3동)",충청북도 청주시 서원구
20150421019,아이프랜드,유통전문판매업,"충청북도 청주시 서원구 남이면 2순환로 1704, 2층",충청북도 청주시 서원구
20150421092,청주가톨릭농민회,유통전문판매업,"충청북도 청주시 서원구 두꺼비로60번길 25-2, 1층 (산남동)",충청북도 청주시 서원구
20150421195,농업회사법인(주) 레스베라,유통전문판매업,"충청북도 청주시 서원구 남이면 양촌1길 34-13, 1층",충청북도 청주시 서원구
20150421229,서울상회,유통전문판매업,"충청북도 청주시 서원구 남이면 양촌1길 34-16, 1층",충청북도 청주시 서원구
20150417418,썸&썸,유통전문판매업,"충청북도 청주시 서원구 신성화로 35, 1층 101호 (성화동)",충청북도 청주시 서원구
20170421038,옛맛지기,유통전문판매업,"충청북도 청주시 서원구 남이면 척산2길 15, 1층",충청북도 청주시 서원구
20170421140,커피블루,유통전문판매업,"충청북도 청주시 서원구 예체로1번길 2, 1층 (개신동)",충청북도 청주시 서원구
20170421197,청원홍삼원,유통전문판매업,"충청북도 청주시 서원구 남이면 저산척북로 636-30, 남이수정상가동 204, 205호",충청북도 청주시 서원구
20170421229,카리스푸드엔코,유통전문판매업,"충청북도 청주시 서원구 남이면 남이가좌1길 41-58, 1층 (주건축물제2동)",충청북도 청주시 서원구
20170421366,(주)라파네이처,유통전문판매업,"충청북도 청주시 서원구 예체로 23, 4층 403호 (개신동)",충청북도 청주시 서원구
20170106819,네이처스파인,유통전문판매업,"충청북도 청주시 서원구 사운로112번길 4, 1층 (사직동)",충청북도 청주시 서원구
20170421570,농업회사법인 하림충북유통(주),유통전문판매업,"충청북도 청주시 서원구 남이면 청남로 1388-42, 1층",충청북도 청주시 서원구
20170108126,(주)금탑에프앤비,유통전문판매업,"충청북도 청주시 서원구 2순환로 1474, 3층 (죽림동)",충청북도 청주시 서원구
20170242417,(주)빅원,유통전문판매업,"충청북도 청주시 서원구 현도면 선동2길 232-13, 1,2층",충청북도 청주시 서원구
20180430047,타치온골드,유통전문판매업,"충청북도 청주시 서원구 산미로 150, 2층 201호 (산남동)",충청북도 청주시 서원구
20180430057,삼부자네 숏다리와뚱문어,유통전문판매업,"충청북도 청주시 서원구 1순환로739번길 16, 1층 (개신동)",충청북도 청주시 서원구
20180430113,밀리코리아,유통전문판매업,"충청북도 청주시 서원구 현도면 죽전길 54, 1층",충청북도 청주시 서원구
20180430153,농업회사법인조은식품주식회사,유통전문판매업,"충청북도 청주시 서원구 현도면 죽암도원로 23, ㈜조은식품",충청북도 청주시 서원구
20180430237,(주)멕시카나,유통전문판매업,"충청북도 청주시 서원구 남이면 청남로 1052, 1동 1층",충청북도 청주시 서원구
20180430386,플랜에이(A)컴퍼니,유통전문판매업,"충청북도 청주시 서원구 충대로 1, 충북대학교 농업전문창업보육센터 S21-1동 1층 104호 (개신동)",충청북도 청주시 서원구
20180430471,리얼홈즈,유통전문판매업,"충청북도 청주시 서원구 산미로 79, 1층 (미평동)",충청북도 청주시 서원구
20190430062,오공스,유통전문판매업,"충청북도 청주시 서원구 청남로2104번길 22, 1층 (수곡동)",충청북도 청주시 서원구
20190430097,(주)하꼬호꼬,유통전문판매업,"충청북도 청주시 서원구 남이면 남석로 57, 1층",충청북도 청주시 서원구
20190430322,자농,유통전문판매업,"충청북도 청주시 서원구 매봉로189번길 35, 1층 (모충동)",충청북도 청주시 서원구
20190430404,한성월드,유통전문판매업,"충청북도 청주시 서원구 현도면 죽암도원로 175, 주2동 1층",충청북도 청주시 서원구
20190430521,자연맛드림영농회사,유통전문판매업,"충청북도 청주시 서원구 남이면 외천척산길 52-17, 2층",충청북도 청주시 서원구
20190430554,79대포 전용유,유통전문판매업,"충청북도 청주시 서원구 장전로12번길 33, 401,402호 (성화동)",충청북도 청주시 서원구
20190430595,주식회사 에스하우스,유통전문판매업,"충청북도 청주시 서원구 내수동로108번길 40, 4층 (사창동)",충청북도 청주시 서원구
20200430113,케이와이푸드 주식회사,유통전문판매업,"충청북도 청주시 서원구 남이면 청남로 1052, 주3동 1층",충청북도 청주시 서원구
20200430204,(주)진원푸드,유통전문판매업,"충청북도 청주시 서원구 장전로12번길 10, 4층 (성화동)",충청북도 청주시 서원구
20200430269,하늘유통,유통전문판매업,"충청북도 청주시 서원구 두꺼비로70번길 80, 1층 (산남동, 원흥빌)",충청북도 청주시 서원구
20200430279,화인진생에프티,유통전문판매업,"충청북도 청주시 서원구 구룡산로52번길 51, 상가동 103호 (성화동, 다안채6단지아파트)",충청북도 청주시 서원구
19970421055,(주)이마트에브리데이 모충동점,기타식품판매업,"충청북도 청주시 서원구 남들로 44, (모충동)",충청북도 청주시 서원구
19970421061,(주)GS리테일 청주점,기타식품판매업,"충청북도 청주시 서원구 구룡산로 242, (수곡동)",충청북도 청주시 서원구
19980421107,(주)이마트청주점슈퍼,기타식품판매업,"충청북도 청주시 서원구 청남로 1853, (미평동)",충청북도 청주시 서원구
20030421183,(주)농협충북유통하나로클럽분평점,기타식품판매업,"충청북도 청주시 서원구 분평로 26, (분평동,(1층))",충청북도 청주시 서원구
20030421443,하모니마트,기타식품판매업,"충청북도 청주시 서원구 신율로 49, 레몬타워상가 1층 (개신동)",충청북도 청주시 서원구
20030421444,천사마트 수곡점,기타식품판매업,"충청북도 청주시 서원구 수영로 54, (수곡동,(1층))",충청북도 청주시 서원구
20070421031,(주)우리유통,기타식품판매업,"충청북도 청주시 서원구 쌍샘로 109, (모충동,외 2필지(1층))",충청북도 청주시 서원구
